dataset,algorithm,attack,seed,rounds,n_clients,n_params,malicious_frac,zt_tau,test_mae,test_rmse,test_mape,test_accuracy,test_macro_f1,test_macro_recall,test_macro_precision,test_weighted_f1,test_auc,val_mae,val_rmse,val_mape,val_accuracy,val_macro_f1,val_macro_recall,val_macro_precision,val_weighted_f1,val_auc,sec_trust_auc,sec_malicious_weight_mass,sec_tdr,sec_fpr,sec_mean_trust_benign,sec_mean_trust_malicious,sec_trust_margin,sec_tau_used,n_malicious,wall_time_s
METR-LA,SCAFFOLD,Byzantine_Noise,42,40,10,7825,0.3,0.35,2.5305683612823486,4.420386791229248,6.184831619262695,0.828,0.6974555504313964,0.6886049485581551,0.7080857027740769,0.8265707665076054,0.9754725473469508,2.41615891456604,4.189272880554199,5.851257801055908,0.8402,0.7032245303044109,0.6943209407854606,0.7149223941205186,0.8394336370645346,0.9781416947693965,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.8892605304718
METR-LA,SCAFFOLD,Byzantine_Noise,43,40,10,7825,0.3,0.35,2.5304200649261475,4.429401874542236,6.140873432159424,0.8273,0.6964883847587234,0.6890475189698295,0.7052403435607226,0.8260102596898925,0.9754629616033702,2.4134726524353027,4.192132472991943,5.8002824783325195,0.8398,0.7018046515645692,0.6941889616139567,0.7115871617130526,0.8390713454829852,0.9781471667929509,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,253.31593418121338
METR-LA,SCAFFOLD,Byzantine_Noise,44,40,10,7825,0.3,0.35,2.5222320556640625,4.411471843719482,6.159235000610352,0.8276,0.696567752891261,0.6875466069118905,0.7073204464431877,0.8260082376801656,0.9755335961030855,2.405812978744507,4.175899505615234,5.82154655456543,0.84105,0.7034552314809672,0.6940649017047079,0.7156378000797056,0.8401261420675972,0.978195375109429,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,254.47120642662048
METR-LA,SCAFFOLD,Byzantine_Noise,45,40,10,7825,0.3,0.35,2.533648729324341,4.436706066131592,6.201860427856445,0.82735,0.693951007581742,0.6829785421652215,0.7073296822928603,0.8247361805307919,0.9753931013675097,2.416487455368042,4.203179359436035,5.8688788414001465,0.84065,0.7023114833124909,0.6909105345295521,0.7169287842032194,0.8388329355601796,0.978039191097297,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,253.76373410224915
METR-LA,SCAFFOLD,Byzantine_Noise,46,40,10,7825,0.3,0.35,2.531825542449951,4.414495468139648,6.1594557762146,0.82715,0.6980740272646037,0.6905477028164024,0.7070763860904485,0.8260612961564133,0.9755554298035396,2.4167520999908447,4.180344581604004,5.826705455780029,0.8403,0.7025507522273464,0.6944669237327127,0.7131726108523814,0.8397206191056155,0.9782229712063487,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,254.0301673412323
METR-LA,SCAFFOLD,Byzantine_Noise,47,40,10,7825,0.3,0.35,2.528369665145874,4.427660942077637,6.137475967407227,0.82725,0.6958493631899371,0.687940582953298,0.7050703754310639,0.8257289805530273,0.9754449312663761,2.4115419387817383,4.191872596740723,5.795992851257324,0.83985,0.7021266119648227,0.6939275132834114,0.7125155595577379,0.838971845501845,0.9780950945402529,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,254.41074514389038
METR-LA,FLTrust,Byzantine_Noise,42,40,10,7825,0.3,0.35,2.5295677185058594,4.462183475494385,6.291016101837158,0.8304,0.6923167968698208,0.685739662767509,0.6995347288776305,0.8283584573237708,0.9741828061583947,2.4134721755981445,4.271773815155029,6.038627624511719,0.84455,0.7007990180201426,0.692926641085431,0.7099170781747036,0.8429624953370399,0.9767332289621751,0.6190476190476191,0.19105789548719276,1.0,1.0,0.01471595951755132,0.008109851623885334,0.006606107893665987,0.35,3,271.5306148529053
METR-LA,FLTrust,Byzantine_Noise,43,40,10,7825,0.3,0.35,2.5608956813812256,4.474886417388916,6.222934722900391,0.8338,0.6964658195808141,0.680013294424354,0.7159465279888286,0.8283494921006844,0.9741457464504698,2.4445908069610596,4.221129417419434,5.9159393310546875,0.8467,0.7031510964660329,0.6872264554352391,0.7221323703440252,0.8425564198421176,0.9771800005044202,0.5476190476190477,0.20946301935524647,1.0,1.0,0.013078072199797524,0.008085477476318678,0.004992594723478846,0.35,3,272.667307138443
METR-LA,FLTrust,Byzantine_Noise,44,40,10,7825,0.3,0.35,2.5098462104797363,4.472960472106934,6.135396480560303,0.8295,0.6947154487819348,0.6845836971868586,0.7061548158375379,0.8274274726776842,0.9736026385196088,2.402332305908203,4.246666431427002,5.8552069664001465,0.8442,0.6985923593393149,0.6892606389569953,0.7103892190032862,0.8426388486710431,0.9766953837774385,0.7857142857142857,0.10167564117042587,1.0,1.0,0.0297080799604633,0.007845761564870676,0.021862318395592627,0.35,3,272.52828311920166
METR-LA,FLTrust,Byzantine_Noise,45,40,10,7825,0.3,0.35,2.683950662612915,4.589572906494141,6.788841724395752,0.82015,0.6818719163455347,0.6720664702673494,0.7007393579763936,0.821117033410763,0.9716578912130693,2.5925180912017822,4.402102470397949,6.59353494644165,0.8333,0.6836655650175004,0.6782330046296464,0.7008815614929459,0.834922488769517,0.9750855434728021,0.33333333333333337,0.3149437316532255,1.0,1.0,0.008485245851001568,0.009102233375112215,-0.0006169875241106466,0.35,3,272.0870327949524
METR-LA,FLTrust,Byzantine_Noise,46,40,10,7825,0.3,0.35,2.488990306854248,4.400147438049316,5.9961256980896,0.8316,0.6916009111440797,0.678836522524982,0.7065926473123036,0.8265858531134977,0.974402377305492,2.375044584274292,4.201692581176758,5.728179931640625,0.8459,0.7000274210861395,0.686584573689583,0.71601589328476,0.8416658205894979,0.9768218154926671,0.6190476190476191,0.14141663487504022,1.0,1.0,0.011432590428739786,0.004393791779875755,0.007038798648864031,0.35,3,274.0404131412506
METR-LA,FLTrust,Byzantine_Noise,47,40,10,7825,0.3,0.35,2.694225549697876,4.84006404876709,6.746891021728516,0.831,0.6882074207344234,0.6726800277735958,0.7071558801729354,0.8246638534432812,0.9713009508386823,2.5634894371032715,4.594119071960449,6.534972190856934,0.84325,0.6902625457369658,0.6764660170376465,0.7066728164970111,0.8380539486831583,0.9746233899880369,0.6190476190476191,0.011960066112988743,1.0,1.0,0.009741953108459711,0.0002751578382837276,0.009466795270175984,0.35,3,273.8319776058197
METR-LA,Multi-Krum,Byzantine_Noise,42,40,10,7825,0.3,0.35,2.4536192417144775,4.3850789070129395,6.086906909942627,0.83355,0.7014928737254077,0.6891145242466188,0.7155847523666217,0.8302491218087327,0.9750646131547929,2.351205825805664,4.177034854888916,5.844991207122803,0.84755,0.7050135312504799,0.6924776028876,0.7204100422686421,0.8450761893903674,0.9774443730210995,1.0,0.0,1.0,0.14285714285714285,0.6666666666666666,0.11111111111111112,0.5555555555555555,0.35,3,247.14911007881165
METR-LA,Multi-Krum,Byzantine_Noise,43,40,10,7825,0.3,0.35,2.4455626010894775,4.399306774139404,5.945324420928955,0.8346,0.7006511247901429,0.6882859460886743,0.714203243305473,0.8312838167747962,0.9744956576121162,2.3180668354034424,4.14307165145874,5.604562759399414,0.8489,0.7067404964938684,0.6939889144574213,0.721280329345568,0.8464532821135851,0.9775719479189648,1.0,0.0,1.0,0.14285714285714285,0.6666666666666667,0.11111111111111112,0.5555555555555556,0.35,3,247.88536095619202
METR-LA,Multi-Krum,Byzantine_Noise,44,40,10,7825,0.3,0.35,2.4487133026123047,4.372476577758789,6.085018634796143,0.8333,0.6987408372232952,0.6831949822116592,0.7170085808315307,0.8301751459209523,0.9747566939608638,2.342054843902588,4.140253067016602,5.811239242553711,0.8469,0.7011326426498655,0.6868720375397237,0.719124995772326,0.8445589538255092,0.9774046434393986,1.0,0.0,1.0,0.14285714285714285,0.6666666666666666,0.11111111111111112,0.5555555555555555,0.35,3,248.36138939857483
METR-LA,Multi-Krum,Byzantine_Noise,45,40,10,7825,0.3,0.35,2.463606595993042,4.456306457519531,6.086061477661133,0.833,0.6931349180924892,0.6781127886169285,0.7107893145889203,0.8292477294191829,0.9736028574092103,2.3270504474639893,4.172158241271973,5.758742809295654,0.84935,0.7058813190967361,0.6905271375900376,0.725111169576675,0.8465021361780065,0.9770607198165921,1.0,0.0,1.0,0.14285714285714285,0.6666666666666666,0.11111111111111112,0.5555555555555555,0.35,3,248.70436930656433
METR-LA,Multi-Krum,Byzantine_Noise,46,40,10,7825,0.3,0.35,2.4406094551086426,4.362294673919678,5.9147820472717285,0.83385,0.7007364828959197,0.6898129090101189,0.7127690903158845,0.8309687147831984,0.9751319776975993,2.333437204360962,4.136293888092041,5.682983875274658,0.84665,0.7055058402263317,0.6947168453032699,0.7182744222574808,0.8443808508014248,0.9776326831670145,1.0,0.0,1.0,0.14285714285714285,0.6666666666666667,0.11111111111111112,0.5555555555555556,0.35,3,248.635582447052
METR-LA,Multi-Krum,Byzantine_Noise,47,40,10,7825,0.3,0.35,2.4427547454833984,4.404302597045898,5.994537830352783,0.8356,0.7041826741453654,0.6906423175759071,0.7194727116716916,0.8317408448166205,0.974387863834371,2.326244592666626,4.1528544425964355,5.6605353355407715,0.84935,0.7091323971178383,0.6954464295930075,0.725352736166502,0.8463955413230804,0.977207952801157,1.0,0.0,1.0,0.14285714285714285,0.6666666666666667,0.11111111111111112,0.5555555555555556,0.35,3,248.52404618263245
METR-LA,Static-Mamdani-FL,Byzantine_Noise,42,40,10,7825,0.3,0.35,2.7060248851776123,4.4913129806518555,6.697143077850342,0.82145,0.6735364225906446,0.6517987902010142,0.7013006173202453,0.8168567085050338,0.9733260164137179,2.623936653137207,4.2975687980651855,6.565419673919678,0.83785,0.6853807448182067,0.662544220290591,0.7165832249860322,0.8332273730961927,0.9761735840931935,1.0,0.1490404395628466,0.6666666666666666,0.0,0.7898031638983433,0.32276828548133535,0.4670348784170079,0.35,3,250.7439649105072
METR-LA,Static-Mamdani-FL,Byzantine_Noise,43,40,10,7825,0.3,0.35,3.1172897815704346,4.873133182525635,7.5492167472839355,0.82315,0.6693565784328803,0.6447538842686293,0.7056310365241979,0.8146978919888931,0.9736394441033608,3.051393747329712,4.660371780395508,7.347658157348633,0.8362,0.6739253992414095,0.649809763956295,0.7142338588259081,0.828210148473668,0.9768269836993309,1.0,0.15977143963068324,0.3333333333333333,0.0,0.7790167824028942,0.3456410437353135,0.43337573866758067,0.35,3,249.984632730484
METR-LA,Static-Mamdani-FL,Byzantine_Noise,44,40,10,7825,0.3,0.35,2.6659998893737793,4.494231224060059,6.325789451599121,0.8279,0.695182515557007,0.6860935160248385,0.7050929818624653,0.8272513713444548,0.9732327086072537,2.577085256576538,4.2377214431762695,6.0547919273376465,0.8433,0.7012719682205912,0.6929939026689087,0.7117972156590435,0.8436045939759242,0.9763721736000699,1.0,0.1577149892163435,0.3333333333333333,0.0,0.8167315760246991,0.35683712377388166,0.4598944522508175,0.35,3,250.1889672279358
METR-LA,Static-Mamdani-FL,Byzantine_Noise,45,40,10,7825,0.3,0.35,2.8686883449554443,4.604478359222412,6.605038642883301,0.81015,0.6932513380263163,0.7010222546586664,0.6880870185770724,0.8155809812307613,0.9717358689014965,2.777930974960327,4.307723045349121,6.3077287673950195,0.82305,0.7013368717349324,0.7107276199853424,0.6953140927541093,0.8289738698162273,0.9757221693204796,1.0,0.14595907289413418,1.0,0.0,0.7529503420950716,0.3002586537546826,0.45269168834038903,0.35,3,251.11862635612488
METR-LA,Static-Mamdani-FL,Byzantine_Noise,46,40,10,7825,0.3,0.35,3.285045623779297,5.100918769836426,7.667367935180664,0.8081,0.6381487887336227,0.604482893776819,0.6954158345340413,0.7875072087342655,0.9721965240516619,3.1729629039764404,4.867758274078369,7.418095111846924,0.82635,0.6491533455438223,0.6143842731784662,0.7092531630254244,0.807938134193067,0.9749186856305408,1.0,0.14668176780730313,0.6666666666666666,0.0,0.8232778050021546,0.3302085415689462,0.49306926343320845,0.35,3,249.8275170326233
METR-LA,Static-Mamdani-FL,Byzantine_Noise,47,40,10,7825,0.3,0.35,2.681683301925659,4.63169002532959,7.248575210571289,0.8229,0.6519400851310653,0.6257372748638355,0.7074206015189326,0.8157827433019589,0.9748752146260296,2.5915613174438477,4.46191930770874,7.0714192390441895,0.8375,0.6574012082443944,0.6342047654439497,0.7109881626050459,0.8316905726483416,0.9774685801970583,1.0,0.16601557601256312,0.6666666666666666,0.0,0.7554848530681202,0.35090814092922823,0.40457671213889196,0.35,3,250.7104365825653
METR-LA,ZeroTrust-ANFIS-FL,Byzantine_Noise,42,40,10,7825,0.3,0.35,2.446674108505249,4.384832859039307,6.101767063140869,0.8342,0.7018844357658889,0.6899770854423224,0.7153627906693075,0.8312709400714436,0.9749706569659913,2.34904146194458,4.186944961547852,5.8606414794921875,0.8486,0.7085765816404812,0.6959280871671948,0.7239285696106863,0.8464984967481576,0.9774060555715942,1.0,0.0,1.0,0.0,0.6876170204239094,0.20915936050235104,0.4784576599215583,0.45617331291700025,3,252.9657211303711
METR-LA,ZeroTrust-ANFIS-FL,Byzantine_Noise,43,40,10,7825,0.3,0.35,2.451953887939453,4.391625881195068,6.052900314331055,0.8359,0.7019588798103668,0.6849827541014092,0.7215280798514283,0.8318479339195143,0.9745821020989934,2.331084966659546,4.149545192718506,5.747883319854736,0.84785,0.7033363679665234,0.6870176857545693,0.7234400526379734,0.844798892609106,0.977428679972076,1.0,0.0,1.0,0.0,0.691399085572768,0.21128889758226713,0.48011018799050087,0.4529079240098508,3,251.08211994171143
METR-LA,ZeroTrust-ANFIS-FL,Byzantine_Noise,44,40,10,7825,0.3,0.35,2.4473893642425537,4.375633716583252,6.070872783660889,0.8339,0.698166457474857,0.6811050944598136,0.7182460440021943,0.8301373424510399,0.9750152603211348,2.3427963256835938,4.155212879180908,5.81690788269043,0.84725,0.7019871026641069,0.6859848764731953,0.7222736185614489,0.8443238604029845,0.9775354910479521,1.0,0.0,1.0,0.0,0.6892073175655848,0.2216888380144071,0.46751847955117776,0.47462606012826447,3,250.59758281707764
METR-LA,ZeroTrust-ANFIS-FL,Byzantine_Noise,45,40,10,7825,0.3,0.35,2.452662467956543,4.440195560455322,6.072803020477295,0.83575,0.6997847980921146,0.6831962834463052,0.7195946403450003,0.8318019618727117,0.9738557682798951,2.3136675357818604,4.13435173034668,5.690558433532715,0.84875,0.7068845177313798,0.6915612480221706,0.7262839827174307,0.8457809918145154,0.9774302549225643,1.0,0.0,1.0,0.0,0.6884526894359031,0.19663171321100817,0.49182097622489496,0.44909192099278256,3,249.9735827445984
METR-LA,ZeroTrust-ANFIS-FL,Byzantine_Noise,46,40,10,7825,0.3,0.35,2.451167583465576,4.371747970581055,6.022251605987549,0.8323,0.6955276946833214,0.6816223151419802,0.7116380623770956,0.8290099096636404,0.9750003621788449,2.33351469039917,4.12617826461792,5.771980285644531,0.84585,0.7016927093896267,0.6890139867577713,0.7176438273653271,0.8435242132174142,0.9778233232463642,1.0,0.0,1.0,0.0,0.6878969899138756,0.20694242710069163,0.48095456281318394,0.4503683990347305,3,249.67214632034302
METR-LA,ZeroTrust-ANFIS-FL,Byzantine_Noise,47,40,10,7825,0.3,0.35,2.4535317420959473,4.403642177581787,6.14687442779541,0.8334,0.6985259354622898,0.6804621112757521,0.7207860320706818,0.8295058623941585,0.9741459164112652,2.3469395637512207,4.162723541259766,5.866519927978516,0.8471,0.6982683600260111,0.6816373200606066,0.7209728318990879,0.844088400964085,0.97732248006787,1.0,0.0,1.0,0.0,0.6955900018187658,0.19824552391885308,0.49734447789991276,0.4468628689756701,3,249.93451380729675
METR-LA,FedAvg,Label_Flipping,42,40,10,7825,0.3,0.35,4.322015762329102,6.085772514343262,11.593850135803223,0.72155,0.4918639610873541,0.5085201462519888,0.6315822327979366,0.7280165355299082,0.9618034710264254,4.364193916320801,6.052353858947754,11.839643478393555,0.73505,0.497327103342727,0.522304456921497,0.6298859374348929,0.7424626494803253,0.9662738096800105,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.47470784187317
METR-LA,FedAvg,Label_Flipping,43,40,10,7825,0.3,0.35,4.16743278503418,5.858631610870361,10.742294311523438,0.72835,0.5435379881237592,0.5481722169296785,0.6449218383937747,0.739431338574499,0.9590975803102837,4.206892013549805,5.828132629394531,10.948051452636719,0.7414,0.55019592982067,0.5607166844824716,0.64483375727634,0.7538522790130144,0.9644780015464037,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.2029254436493
METR-LA,FedAvg,Label_Flipping,44,40,10,7825,0.3,0.35,4.209317684173584,5.832991600036621,10.923664093017578,0.72395,0.5320547281412412,0.5372488671337642,0.6345679225808205,0.7357817084365914,0.9637683828602,4.234307765960693,5.791281223297119,11.102606773376465,0.74035,0.5421964874372525,0.5520410652901208,0.6404883735232444,0.7530978306256311,0.9680697682806151,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.21656489372253
METR-LA,FedAvg,Label_Flipping,45,40,10,7825,0.3,0.35,4.900644302368164,7.5878143310546875,14.082630157470703,0.6805,0.4449016608944102,0.45323514254900027,0.5975393849187509,0.6903310844415687,0.8964034311903255,5.05341100692749,7.863993167877197,14.837980270385742,0.69415,0.4490115767131847,0.4625476593952326,0.5948453067259787,0.7050044813509576,0.8843967288563286,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.34666466712952
METR-LA,FedAvg,Label_Flipping,46,40,10,7825,0.3,0.35,4.504939079284668,7.03027868270874,12.549638748168945,0.71425,0.5078307504876316,0.5068089858796145,0.6282651375055786,0.7226535108617008,0.9258860169175251,4.57968807220459,7.090865135192871,12.91814136505127,0.72705,0.5091529629458842,0.5139326973876387,0.6234881536886503,0.7366267251964851,0.9228605083173242,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,249.34623765945435
METR-LA,FedAvg,Label_Flipping,47,40,10,7825,0.3,0.35,4.754945278167725,6.808862686157227,13.48717212677002,0.6887,0.3521120874925773,0.37384328727449523,0.5417425080037821,0.6870370421486667,0.961478813692324,4.805159568786621,6.814548969268799,13.828688621520996,0.70505,0.3566355772714459,0.3829644341632572,0.5390294350051452,0.7057517672191314,0.965596563003943,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,249.50987577438354
METR-LA,FedProx,Label_Flipping,42,40,10,7825,0.3,0.35,4.823275089263916,7.046400547027588,14.24217414855957,0.68895,0.3475615464579295,0.38210943415065124,0.33661894214447985,0.6894154047005288,0.9668994671778488,4.89787483215332,7.110260486602783,14.711488723754883,0.70035,0.3440046859096794,0.3834380933749067,0.32877460210943815,0.7027198049782181,0.9702250531006263,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,399.6264581680298
METR-LA,FedProx,Label_Flipping,43,40,10,7825,0.3,0.35,5.208420276641846,7.730695724487305,15.667607307434082,0.67215,0.3158941542946033,0.3568955163542045,0.30685841070737824,0.6720405278939654,0.9621848092004119,5.274035930633545,7.770444869995117,16.128856658935547,0.68385,0.31444187721996586,0.3587668541073495,0.3010094802882512,0.6867209333943891,0.9662766764568773,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,397.1630585193634
METR-LA,FedProx,Label_Flipping,44,40,10,7825,0.3,0.35,5.163968563079834,7.25568151473999,14.714756965637207,0.6469,0.3430530321236129,0.38936067805692814,0.33764534834224225,0.6571534816826541,0.9621880853220167,5.250418186187744,7.296934127807617,15.129905700683594,0.65825,0.33914062123801425,0.3912921090655825,0.3289135437650855,0.6709228823620376,0.9662850581214,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,397.2614517211914
METR-LA,FedProx,Label_Flipping,45,40,10,7825,0.3,0.35,5.404120922088623,7.706698894500732,15.639948844909668,0.6372,0.30820872246692776,0.35122998370033437,0.30278615461961245,0.6451387589334521,0.9569093069357131,5.494173049926758,7.755496501922607,16.101896286010742,0.647,0.30609244310304123,0.3538890328564731,0.29723079572442257,0.6584805950426109,0.9610807859106114,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,397.8541750907898
METR-LA,FedProx,Label_Flipping,46,40,10,7825,0.3,0.35,4.986387252807617,7.168150901794434,14.498291969299316,0.67235,0.34782500196372246,0.3870761017185374,0.33920553270417075,0.6768649566469788,0.9633803147084431,5.072857856750488,7.224342346191406,14.95114517211914,0.6818,0.34278696724762264,0.3876548063792314,0.3295279663826398,0.6889443202091846,0.9672076080797855,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,399.45240473747253
METR-LA,FedProx,Label_Flipping,47,40,10,7825,0.3,0.35,5.1057281494140625,7.333670616149902,14.837079048156738,0.6634,0.333940400448038,0.37053642109015633,0.32674272687980227,0.6678319673416265,0.9601368211347295,5.198519706726074,7.390171051025391,15.2924165725708,0.6729,0.3300857499319306,0.3721562589498518,0.31846410115714663,0.680162531208716,0.9641003497459877,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,398.5501272678375
METR-LA,SCAFFOLD,Label_Flipping,42,40,10,7825,0.3,0.35,2.675090789794922,4.667219638824463,6.637149333953857,0.8304,0.69585964743898,0.6823169197962506,0.711668256116701,0.826520791704377,0.9734853566991453,2.57800555229187,4.518348693847656,6.362534523010254,0.8425,0.6994464760045991,0.6842649121032512,0.7173599347746468,0.8389351759172535,0.9761097997340937,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,253.61317896842957
METR-LA,SCAFFOLD,Label_Flipping,43,40,10,7825,0.3,0.35,2.613922119140625,4.626289367675781,7.09208869934082,0.82505,0.6745926980668655,0.6534781711432238,0.7116943622845117,0.8227069468397125,0.9733827151694951,2.513197183609009,4.414021968841553,6.826091766357422,0.8402,0.6819227909354172,0.6627738959316894,0.7186053624416779,0.8383150691577693,0.9770925744599643,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.67527770996094
METR-LA,SCAFFOLD,Label_Flipping,44,40,10,7825,0.3,0.35,2.52253794670105,4.578385353088379,6.436222076416016,0.8308,0.6940156622059918,0.677190201731816,0.7142978153506966,0.8281066081858178,0.9728439239037052,2.398707389831543,4.325940132141113,6.042481422424316,0.8433,0.6950613697362249,0.6782701837358797,0.7161959171353035,0.8409928598237814,0.9766344368597997,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.24371314048767
METR-LA,SCAFFOLD,Label_Flipping,45,40,10,7825,0.3,0.35,2.586327075958252,4.665538311004639,6.694808483123779,0.8276,0.6836546920937061,0.66171050507927,0.7126088946874053,0.8238307833212304,0.9717636713246959,2.462993621826172,4.412746906280518,6.30781364440918,0.8426,0.6869899487884615,0.6651180851860292,0.7168833494849977,0.8390427115734481,0.9759726769866133,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.2460014820099
METR-LA,SCAFFOLD,Label_Flipping,46,40,10,7825,0.3,0.35,2.603614568710327,4.680194854736328,6.985674858093262,0.8267,0.6775953032786075,0.6542997406360833,0.7120896666775478,0.8229081153931785,0.9724393800541989,2.4995365142822266,4.45767879486084,6.694816589355469,0.84135,0.6847914153673058,0.663223164190726,0.7194475518108944,0.8382504691667798,0.9763532841730285,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,251.98257756233215
METR-LA,SCAFFOLD,Label_Flipping,47,40,10,7825,0.3,0.35,2.611546754837036,4.682867527008057,6.998168468475342,0.8264,0.6775715225581328,0.6542862065503438,0.7128461279641638,0.8223223664376548,0.9726840965933139,2.503446340560913,4.464091777801514,6.695347785949707,0.84105,0.6847087254149995,0.6632466566099673,0.7199851583419377,0.8377844764048911,0.9764828971083502,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.6528718471527
METR-LA,FLTrust,Label_Flipping,42,40,10,7825,0.3,0.35,7.502714157104492,10.668426513671875,21.890710830688477,0.46725,0.21517699417877778,0.2675588291420984,0.27550036333266,0.48631130960896496,0.8608872367866737,7.683613300323486,10.876273155212402,22.885162353515625,0.46825,0.20859928894756496,0.2648057214910101,0.2516568170185356,0.4946021658356998,0.8564166527974362,0.09523809523809526,0.5850339140853854,1.0,1.0,0.018894452476940517,0.06215549757083257,-0.04326104509389206,0.35,3,273.192697763443
